uid,row_number,lat,lon,ele
118721,24,46.5258533,21.953985,
118721,25,46.5429933,21.8515667,
118721,26,46.4805717,21.7942967,
118721,27,46.4320217,21.75287,
118721,28,46.3655583,21.7065167,
118721,29,46.2881033,21.6506183,
118721,3,45.7429117,21.2458817,
118721,30,46.210935,21.470395,
118721,31,46.177805,21.3551383,
118721,32,46.11726,21.311655,
118721,33,46.0396,21.2479283,
118721,34,45.9684583,21.20339,
118721,35,45.8775017,21.20335,
118721,36,45.79237,21.209265,
118721,37,45.76511,21.224185,
118721,38,45.76871,21.212915,
118721,4,45.7922167,21.2096717,
118721,5,45.8786983,21.20327,
118721,6,45.968775,21.2036167,
118721,7,46.040155,21.248895,
118721,8,46.1204033,21.313085,
118721,9,46.1997483,21.33924,
118722,1,45.7732367,21.2446083,
118722,10,46.097525,21.6878783,
118722,11,46.1230117,21.5780667,
118722,12,46.1482417,21.4645733,
118722,13,46.1714583,21.3544733,
118722,14,46.1810417,21.303415,
118722,15,46.1131767,21.3099183,
118722,16,46.03689,21.2461183,
118722,17,45.9660883,21.2014867,
118722,18,45.8801,21.2033733,
118722,19,45.78743,21.2169317,
118722,2,45.73401,21.258845,
118722,20,45.758745,21.2262517,
118722,21,45.7694483,21.2602883,
118722,22,45.7435717,21.2440083,
118722,3,45.755655,21.2544333,
118722,4,45.792395,21.2392083,
118722,5,45.8464733,21.3047867,
118722,6,45.9187983,21.3575633,
118722,7,45.9831883,21.4333183,
118722,8,46.0507217,21.5101933,
118722,9,46.0644317,21.62914,
118723,1,45.70711,21.8816917,
118723,10,45.6927817,21.9218833,
118723,11,45.6930233,21.9188683,
118723,12,45.6769333,21.9593667,
118723,13,45.7103767,21.8838533,
118723,14,45.7141417,21.9691667,
118723,15,45.76883,22.0362317,
118723,16,45.75431,22.0082467,
118723,17,45.70696,21.9433617,
118723,18,45.7071333,21.881765,
118723,2,45.6721883,21.9635233,
118723,3,45.6920933,21.912895,
118723,4,45.688455,21.9272183,
118723,5,45.679635,21.9522917,
118723,6,45.7008583,21.8937817,
118723,7,45.662585,21.9843467,
118723,8,45.704945,21.8903117,
118723,9,45.67892,21.9579767,
118724,1,45.8228233,21.27081,
118724,10,46.145705,21.3245067,
118724,11,46.06441,21.281105,
118724,12,45.9974583,21.19574,
118724,13,45.9080983,21.2030683,
118724,14,45.820315,21.18877,
118724,15,45.7703667,21.27205,
118724,16,45.7835667,21.391205,
118724,17,45.7994467,21.5150817,
118724,18,45.7748067,21.6372383,
118724,19,45.753675,21.7575183,
118724,2,45.8819,21.339305,
118724,20,45.7240117,21.8734367,
118724,21,45.6585767,21.951065,
118724,22,45.617755,22.0341883,
118724,23,45.6705883,21.9236233,
118724,24,45.7373867,21.8469867,
118724,25,45.7630617,21.72649,
118724,26,45.7820433,21.6036233,
118724,27,45.800495,21.48865,
118724,28,45.7781483,21.36017,
118724,29,45.79545,21.416045,
118724,3,45.94914,21.41078,
118724,30,45.7954717,21.534715,
118724,31,45.7768867,21.6645583,
118724,32,45.7472867,21.7865467,
118724,33,45.7054167,21.8898517,
118724,34,45.6506883,21.9717417,
118724,35,45.6319417,22.008905,
118724,36,45.6842467,21.9008633,
118724,37,45.7422233,21.826605,
118724,38,45.775125,21.6978467,
118724,39,45.791175,21.57131,
118724,4,46.020365,21.477065,
118724,40,45.79735,21.446655,
118724,41,45.780245,21.3313217,
118724,42,45.776575,21.23344,
118724,43,45.8229733,21.2712117,
118724,5,46.064905,21.5802217,
118724,6,46.0892067,21.68999,
118724,7,46.120365,21.5875267,
118724,8,46.137495,21.534435,
118724,9,46.1631117,21.4059267,
118725,1,45.7611883,21.1191233,
118725,10,46.119945,21.3129117,
118725,11,46.0387917,21.2473967,
118725,12,45.9667667,21.2019733,
118725,13,45.8770933,21.203235,
118725,14,45.787295,21.2170617,
118725,15,45.7771017,21.2511167,
118725,2,45.7706383,21.2308567,
118725,3,45.75531,21.2498917,
118725,4,45.7815067,21.2353717,
118725,5,45.8493767,21.197675,
118725,6,45.9389883,21.1969283,
118725,7,46.0103333,21.2122533,
118725,8,46.08079,21.2926333,
118725,9,46.1412667,21.3036667,
118726,1,47.041855,15.386115,403.76
118726,10,47.0816516,15.475605,479.14
118726,11,47.0779916,15.4046683,411.65
118726,12,47.0802183,15.4686916,429.73
118726,13,47.071875,15.435395,393.39
118726,14,47.0920616,15.5149066,555.63
118726,15,47.0685383,15.4116266,405.71
118726,2,47.076415,15.412905,
118726,3,47.0799283,15.4624733,427.13
118726,4,47.0767383,15.4125966,409.55
118726,5,46.97051,15.388365,395.68
118726,6,47.0213583,15.4854633,388.64
118726,7,46.9669816,15.35613,398.47
118726,8,47.069275,15.4655533,425.38
118726,9,47.0790833,15.4480816,413.77
118727,1,-35.2993616,148.224275,
118727,10,-35.6450616,148.45785,
118727,11,-35.7136567,148.5185449,
118727,12,-35.7879783,148.5054649,
118727,13,-35.8726649,148.4950899,
118727,14,-35.9089032,148.5559117,
118727,15,-35.935995,148.6291716,
118727,16,-35.9704866,148.7093816,
118727,17,-35.9928299,148.800085,
118727,18,-35.9789349,148.8927866,
118727,19,-35.939925,148.9521699,
118727,2,-35.37295,148.2567049,
118727,20,-35.8666649,148.9913917,
118727,21,-35.7887633,149.0005416,
118727,22,-35.7155399,148.99996,
118727,23,-35.6369849,149.0134349,
118727,24,-35.5722783,149.0643216,
118727,25,-35.4974933,149.0507133,
118727,26,-35.452385,149.080845,
118727,27,-35.4376166,149.09109,
118727,3,-35.4018383,148.2391633,
118727,4,-35.3646866,148.2656816,
118727,5,-35.4144599,148.28114,
118727,6,-35.49324,148.2703799,
118727,7,-35.5603949,148.3087883,
118727,8,-35.5803433,148.3246332,
118727,9,-35.6320316,148.3894483,
118728,1,53.719727,91.409698,
118728,10,53.722862,91.420753,
118728,11,53.734707,91.438545,
118728,12,53.72065,91.412262,
118728,13,53.724495,91.361206,
118728,14,53.73521,91.440346,
118728,15,53.736179,91.423767,
118728,16,53.723026,91.454704,
118728,17,53.726852,91.436638,
118728,18,53.73114,91.414421,
118728,19,53.715244,91.425987,
118728,2,53.716175,91.432083,
118728,20,53.720215,91.408981,
118728,21,53.732723,91.458801,
118728,22,53.722927,91.421402,
118728,23,53.724331,91.42321,
118728,24,53.724491,91.44706,
118728,25,53.726448,91.422432,
118728,26,53.732868,91.427528,
118728,27,53.723057,91.422844,
118728,28,53.726185,91.422455,
118728,29,53.721291,91.409996,
118728,3,53.72506,91.444916,
118728,4,53.704422,91.430832,
118728,5,53.740677,91.408096,
118728,6,53.736282,91.453346,
118728,7,53.721443,91.413727,
118728,8,53.746284,91.439789,
118728,9,53.724556,91.441696,
118729,1,-34.3486333,146.8272833,
118729,10,-33.9248833,147.24305,
118729,11,-34.3082833,146.7355,
118729,12,-34.34525,146.9230167,
118729,2,-34.3371167,147.0216667,
118729,3,-34.3057,147.0917,
118729,4,-34.2846167,146.5506167,
118729,5,-34.2166667,147.1075833,
118729,6,-34.2955,146.6278833,
118729,7,-34.12775,147.1248,
118729,8,-34.0438167,147.1461333,
118729,9,-33.9546667,147.16245,
11873,1,51.8683051,8.3749424,78
11873,10,51.8116839,8.3821733,72
11873,11,51.8689661,8.3752861,73
11873,12,51.8745488,8.3781903,75
11873,13,51.5236085,8.6331126,245
11873,14,51.4641885,8.6166095,306
11873,15,51.5284024,8.563186,318
11873,16,51.58197,8.5875589,197
11873,17,51.5161241,8.6628465,260.9
11873,2,51.7923076,8.3925595,78
11873,3,51.7583747,8.4939711,91
11873,4,51.7115919,8.5868715,95
11873,5,51.6306571,8.6319888,180
11873,6,51.5830464,8.5893241,190
11873,7,51.635682,8.518689,114
11873,8,51.707429,8.477971,84
11873,9,51.7364394,8.3885485,77
118730,1,52.2206615,10.6287277,
118730,10,52.6034496,9.7437062,
118730,11,52.6868061,9.6891499,
118730,12,52.775254,9.6683194,
118730,13,52.8424674,9.581243,
118730,14,52.8871417,9.4525562,
118730,15,52.9281787,9.31973,
118730,16,52.9838691,9.2121306,
118730,17,53.0158928,9.0777106,
118730,18,53.0284832,8.9531607,
118730,19,53.0238847,8.8154088,
118730,2,52.2370253,10.5227503,
118730,20,53.0229203,8.6862594,
118730,21,53.0493989,8.5504472,
118730,22,53.0577605,8.4074408,
118730,23,53.1013756,8.2862799,
118730,24,53.1528192,8.1957812,
118730,25,53.2025955,8.0861294,
118730,26,53.2525857,7.9702133,
118730,27,53.2866579,7.8406743,
118730,28,53.2475786,7.7075416,
118730,29,53.2908804,7.6023389,
118730,3,52.3069014,10.5107748,
118730,30,53.316812,7.5157599,
118730,4,52.3376607,10.3960232,
118730,5,52.3365302,10.2479956,
118730,6,52.3639364,10.1094739,
118730,7,52.3901097,9.9681486,
118730,8,52.4425165,9.8701828,
118730,9,52.5247418,9.814089,
118732,1,52.304931,10.467719,
118732,10,52.734217,9.674536,
118732,11,52.810881,9.625579,
118732,12,52.870837,9.516315,
118732,13,52.90938,9.381669,
118732,14,52.950537,9.254233,
118732,15,53.010743,9.147126,
118732,16,53.031373,9.003974,
118732,17,53.037438,8.880476,
118732,18,53.011524,8.740724,
118732,19,53.034655,8.614973,
118732,2,52.37634,10.382049,
118732,20,53.058693,8.479118,
118732,21,53.069043,8.333696,
118732,22,53.12327,8.225222,
118732,23,53.165837,8.123905,
118732,24,53.233794,8.03033,
118732,25,53.278002,7.908228,
118732,26,53.265646,7.771835,
118732,27,53.252413,7.632817,
118732,28,53.304013,7.540258,
118732,29,53.317183,7.530236,
118732,3,52.452267,10.310005,
118732,4,52.465468,10.184138,
118732,5,52.448167,10.040304,
118732,6,52.438371,9.924182,
118732,7,52.486486,9.842094,
118732,8,52.569031,9.783227,
118732,9,52.64671,9.708991,
118733,1,45.052025,4.944841,209.4
118733,10,45.67553,4.955451,262.5
118733,11,45.672051,5.042503,314.3
118733,12,45.733373,5.095793,284.5
118733,13,45.8154,5.052798,236.9
118733,14,45.857628,5.114433,278.1
118733,15,45.894643,5.218611,271.5
118733,16,45.958136,5.305021,289.5
118733,17,46.04623,5.325306,292.7
118733,18,46.120231,5.286095,300.4
118733,19,46.206341,5.29555,317.6
118733,2,45.08188,4.875093,209.5
118733,20,46.20781,5.23552,280.2
118733,21,46.20671,5.224401,282.4
118733,22,45.047205,5.060195,
118733,3,45.166981,4.889156,244.3
118733,4,45.245258,4.837573,211
118733,5,45.329653,4.81152,212.7
118733,6,45.414435,4.826496,300.3
118733,7,45.50116,4.839113,213.3
118733,8,45.569943,4.81471,208.7
118733,9,45.613918,4.882576,265.5
118734,1,52.622991,0.587133,60.6
118734,10,52.34231,-0.204586,58
118734,11,52.340668,-0.336325,75
118734,12,52.376835,-0.469815,117.6
118734,13,52.3881,-0.606791,94.1
118734,14,52.386648,-0.738891,110.2
118734,15,52.405371,-0.849451,190.4
118734,16,52.402375,-0.991856,224.7
118734,17,52.394616,-1.133421,161.8
118734,18,52.41254,-1.27347,179.8
118734,19,52.437266,-1.412705,127
118734,2,52.616858,0.454976,63.5
118734,20,52.47138,-1.545626,155.2
118734,21,52.478055,-1.689443,134.2
118734,22,52.542875,-1.749073,164.9
118734,23,52.55104,-1.81808,174.9
118734,24,52.655726,0.689021,
118734,3,52.629135,0.336118,37.1
118734,4,52.624853,0.214313,47.3
118734,5,52.57808,0.209255,32.4
118734,6,52.542548,0.127293,27.4
118734,7,52.486583,0.064953,55.7
118734,8,52.42473,-0.019556,59.1
118734,9,52.36543,-0.112986,92.9
118735,1,57.5867065,-3.8504349,
118735,10,57.0765897,-4.0411698,
118735,11,57.0224362,-4.1592339,
118735,12,56.943431,-4.2260949,
118735,13,56.8575093,-4.247319,
118735,14,56.8123424,-4.1201654,
118735,15,56.7738514,-3.9802099,
118735,16,56.7571206,-3.824281,
118735,17,56.6970244,-3.7381637,
118735,18,56.63048,-3.64223,
118735,19,56.5595746,-3.5839554,
118735,2,57.5492897,-3.9915149,
118735,20,56.4900004,-3.5038095,
118735,21,56.4091391,-3.4819598,
118735,22,56.3869634,-3.3904984,
118735,23,56.3823124,-3.3529482,
118735,3,57.5017535,-4.1295486,
118735,4,57.4406154,-4.1442842,
118735,5,57.3839965,-4.0652211,
118735,6,57.3190199,-3.9703462,
118735,7,57.2816118,-3.8343827,
118735,8,57.1989394,-3.8349333,
118735,9,57.1352784,-3.9276833,
118736,1,45.048255,5.081925,
118736,10,44.83144,5.159486,
118736,11,44.900472,5.1938,
118736,12,44.897895,5.23523,
118736,13,44.921771,5.291367,
118736,14,44.95171,5.26364,
118736,15,45.011623,5.290415,
118736,16,45.058363,5.25278,
118736,17,45.048793,5.140474,
118736,18,45.047128,5.059838,
118736,2,45.051347,5.177831,
118736,3,45.05525,5.279423,
118736,4,44.989397,5.264781,
118736,5,44.945128,5.208192,
118736,6,44.870456,5.174314,
118736,7,44.820707,5.183878,
118736,8,44.860421,5.219487,
118736,9,44.828093,5.195651,
118737,1,45.2058464,27.9132032,12
118737,10,44.50632,27.7435232,72
118737,11,44.4162112,27.8345504,64
118737,12,44.3633952,27.9248096,14
118737,13,44.3134912,28.0480128,37
118737,14,44.2673632,28.148624,11
118737,15,44.2641024,28.2913184,15
118737,16,44.2179168,28.3889696,23
118737,17,44.1949184,28.3968416,13
118737,18,44.2537568,28.3148032,16
118737,19,44.2701728,28.192752,5
118737,2,45.1321056,27.839616,9
118737,20,44.2978912,28.0711264,7
118737,21,44.3523488,27.9709344,5
118737,22,44.3969888,27.8332512,52
118737,23,44.458832,27.7805472,64
118737,24,44.537376,27.7181152,63
118737,25,44.6317216,27.659328,7
118737,26,44.6963168,27.6012704,22
118737,27,44.77736,27.5462976,31
118737,28,44.8565632,27.5588768,41
118737,29,44.9288672,27.6315168,11
118737,3,45.0543296,27.7770752,16
118737,30,44.9975712,27.712864,16
118737,31,45.0675424,27.7932672,8
118737,32,45.1468896,27.852736,12
118737,33,45.234656,27.9392096,4
118737,34,45.325872,27.9012128,-2
118737,35,45.3478016,27.8859744,2
118737,36,45.2709632,27.9436672,2
118737,37,45.259968,27.949712,19
118737,38,45.2599456,27.9496544,
118737,4,44.9834624,27.6984288,26
118737,5,44.9178432,27.611888,8
118737,6,44.8416256,27.5461344,44
118737,7,44.7455648,27.5728672,30
118737,8,44.666976,27.6334144,23
118737,9,44.5883584,27.6977248,49
118738,1,45.4100256,27.9337984,16
118738,10,45.5920576,27.7871904,34
118738,11,45.4981056,27.7535392,18
118738,12,45.434192,27.8330752,13
118738,13,45.4078944,27.9777632,39
118738,14,45.4513632,27.9617088,61
118738,15,45.441792,27.9613056,59
118738,16,45.457312,27.9750688,65
118738,17,45.4042144,27.9653696,22
118738,18,45.430576,27.8422304,8
118738,19,45.4731488,27.7625344,20
118738,2,45.4418784,27.8140512,15
118738,20,45.3658144,27.920208,
118738,3,45.5116416,27.7556128,18
118738,4,45.6115488,27.8011808,40
118738,5,45.6753152,27.7489632,102
118738,6,45.751136,27.6912736,60
118738,7,45.8390048,27.6913632,112
118738,8,45.7643968,27.686592,67
118738,9,45.6816928,27.7434912,90
118739,1,39.6931965,-86.1906176,204.28
118739,10,40.1701936,-85.5664825,292.18
118739,11,40.2597926,-85.5574083,257.19
118739,12,40.3500655,-85.5585045,259.26
118739,13,40.4376827,-85.5447745,256
118739,14,40.5240194,-85.5498493,260.06
118739,15,40.6286216,-85.521504,264.87
118739,16,40.7038588,-85.4569537,241.8
118739,17,40.7758896,-85.3859149,248.11
118739,18,40.8559514,-85.3445242,245.05
118739,19,40.938347,-85.308374,243.9
118739,2,39.7152491,-86.0538473,256.31
118739,20,41.0183554,-85.2529605,264.94
118739,21,41.0983641,-85.2111441,281.38
118739,22,41.1472902,-85.1173173,242.99
118739,23,41.2335742,-85.0954162,253.16
118739,24,41.3225007,-85.0876649,260.25
118739,25,41.4089083,-85.0595056,279.15
118739,26,41.4983725,-85.0541437,286.19
118739,27,41.5886129,-85.0580853,294.23
118739,28,41.6666412,-85.0203903,298.57
118739,29,41.7494399,-84.9949081,323.07
118739,3,39.7990212,-86.034613,255.27
118739,30,41.8378714,-84.99817,292.88
118739,31,41.9231936,-84.9726518,291.17
118739,32,42.0132608,-84.9722564,300.99
118739,33,42.0975869,-84.9967351,272.83
118739,34,42.1846563,-84.9838893,269.11
118739,35,42.2737472,-84.9921139,276.69
118739,36,42.2825379,-84.9121531,280.45
118739,37,42.2822015,-84.7928249,287.41
118739,38,42.2618927,-84.6839266,310.26
118739,39,42.2690203,-84.566576,295.57
118739,4,39.8890097,-86.0481141,251.05
118739,40,42.2688783,-84.4466386,296.68
118739,41,42.2773292,-84.3287121,304.75
118739,42,42.2920428,-84.2129882,292.69
118739,43,42.2975242,-84.0954681,295.17
118739,44,42.2974367,-83.9791358,277.73
118739,45,42.2957392,-83.8784138,275.56
118739,46,42.2715986,-83.7846065,303.81
118739,47,42.2294341,-83.694082,245.88
118739,48,42.2306005,-83.5775023,219.32
118739,49,42.2198522,-83.4646688,200.46
118739,5,39.966908,-85.9970133,235.56
118739,50,42.237202,-83.3483612,204.96
118739,51,42.2656755,-83.2435136,179.53
118739,52,42.3257117,-83.1608512,181.24
118739,53,42.3158729,-83.0853936,184.4
118739,54,42.3108688,-83.0949899,188.94
118739,55,39.732796,-86.170107,
118739,6,39.9909812,-85.8852724,277.1
118739,7,40.0027353,-85.7736937,264.83
118739,8,40.0496179,-85.6791496,268.9
118739,9,40.0815568,-85.5778529,285.65
11874,1,59.8919165,30.4227087,0.59
11874,10,60.0259134,29.8330568,16.36
11874,11,60.0024455,29.7640187,-3.2
11874,12,59.9956625,29.7772877,-5.41
11874,13,60.0219615,29.7925708,1.55
11874,14,60.0385534,29.9714057,1.55
11874,15,60.0590624,30.1467157,3.72
11874,16,60.0976245,30.3011537,28.89
11874,17,60.0462745,30.4282396,21.42
11874,18,59.9788235,30.5264066,17.5
11874,19,59.8967855,30.5242137,6.31
11874,2,59.8641325,30.3369906,5.24
11874,20,59.8546125,30.3685767,2.76
11874,21,59.8960655,30.3779916,-1
11874,22,59.8915525,30.4225006,-3.7
11874,3,59.8528334,30.3374796,13.29
11874,4,59.8862414,30.5005567,13.75
11874,5,59.9658745,30.5534507,25.02
11874,6,60.0287575,30.4470936,23.64
11874,7,60.0948014,30.3449207,34.17
11874,8,60.0736965,30.1786227,11.35
11874,9,60.0403964,30.0107427,12.41
118740,1,55.7714,51.8335,
118740,10,56.4475,52.281,
118740,100,54.8684,58.4866,
118740,101,54.8855,58.4113,
118740,102,54.8806,58.186,
118740,103,54.9213,58.0308,
118740,104,54.9833,57.7975,
118740,105,54.9972,57.6057,
118740,106,54.9119,57.374,
118740,107,54.8833,57.2671,
118740,108,54.8338,56.9942,
118740,109,54.8129,56.6754,
118740,11,56.4484,52.4349,
118740,110,54.7615,56.3954,
118740,111,54.7198,56.2373,
118740,112,54.6444,55.9804,
118740,113,54.6767,55.8019,
118740,114,54.7164,55.7769,
118740,115,54.8521,55.7042,
118740,116,54.8926,55.6455,
118740,117,54.9252,55.5747,
118740,118,55.079,55.3964,
118740,119,55.1384,55.2531,
118740,12,56.5032,52.6366,
118740,120,55.1899,55.1211,
118740,121,55.2981,55.0159,
118740,122,55.4279,54.8061,
118740,123,55.4703,54.6052,
118740,124,55.482,54.4954,
118740,125,55.4405,54.3091,
118740,126,55.4678,54.0546,
118740,127,55.476,53.9041,
118740,128,55.517,53.7365,
118740,129,55.5488,53.4121,
118740,13,56.527,52.9362,
118740,130,55.6604,53.1947,
118740,131,55.7101,53.0604,
118740,132,55.6692,52.9188,
118740,133,55.6442,52.6263,
118740,134,55.6866,52.4307,
118740,135,55.6818,52.2793,
118740,136,55.7814,52.1908,
118740,137,55.8134,52.1213,
118740,138,55.7777,51.8383,
118740,139,55.7114,51.6464,
118740,14,56.5509,52.9505,
118740,140,55.6501,51.394,
118740,15,56.6316,53.0721,
118740,16,56.7399,53.2928,
118740,17,56.787,53.411,
118740,18,56.8605,53.4668,
118740,19,56.9176,53.4614,
118740,2,55.7993,51.9436,
118740,20,56.9753,53.7417,
118740,21,57.0142,54.003,
118740,22,57.094,54.088,
118740,23,57.1889,54.1592,
118740,24,57.2634,54.2436,
118740,25,57.3865,54.4378,
118740,26,57.4017,54.453,
118740,27,57.5723,54.5326,
118740,28,57.6677,54.5753,
118740,29,57.7438,54.591,
118740,3,55.8106,52.1297,
118740,30,57.865,54.7466,
118740,31,57.9246,54.9785,
118740,32,57.9319,55.1112,
118740,33,57.979,55.3103,
118740,34,57.9881,55.462,
118740,35,58.0884,55.68,
118740,36,58.0743,55.787,
118740,37,58.0425,55.8783,
118740,38,58.0305,56.0557,
118740,39,57.9322,56.1647,
118740,4,55.8697,52.2205,
118740,40,57.894,56.268,
118740,41,57.8276,56.3012,
118740,42,57.6743,56.4342,
118740,43,57.6333,56.4583,
118740,44,57.562,56.5719,
118740,45,57.4496,56.8091,
118740,46,57.398,56.8976,
118740,47,57.2639,57.0223,
118740,48,57.1594,57.1737,
118740,49,57.0939,57.3261,
118740,5,55.9595,52.3137,
118740,50,57.051,57.4264,
118740,51,56.9324,57.5474,
118740,52,56.8673,57.6704,
118740,53,56.7827,57.9044,
118740,54,56.764,58.1615,
118740,55,56.7809,58.4113,
118740,56,56.7859,58.5338,
118740,57,56.832,58.8151,
118740,58,56.827,58.9906,
118740,59,56.8259,59.1777,
118740,6,56.0835,52.4114,
118740,60,56.8022,59.4753,
118740,61,56.8109,59.5538,
118740,62,56.8465,59.8178,
118740,63,56.8437,60.0146,
118740,64,56.849,60.0632,
118740,65,56.8426,60.2474,
118740,66,56.7885,60.5838,
118740,67,56.742,60.7004,
118740,68,56.6816,60.7763,
118740,69,56.5195,60.8953,
118740,7,56.1673,52.4785,
118740,70,56.4274,60.8745,
118740,71,56.3022,60.8666,
118740,72,56.1016,60.906,
118740,73,55.9915,61.0061,
118740,74,55.8934,61.1315,
118740,75,55.7943,61.2073,
118740,76,55.6855,61.2486,
118740,77,55.5674,61.3186,
118740,78,55.3755,61.3582,
118740,79,55.363,61.3034,
118740,8,56.2566,52.3769,
118740,80,55.1906,61.3862,
118740,81,55.1762,61.2686,
118740,82,55.2009,61.1325,
118740,83,55.1222,61.047,
118740,84,55.0951,61.0615,
118740,85,55.0031,61.1557,
118740,86,54.9728,60.9748,
118740,87,54.9408,60.7932,
118740,88,54.9189,60.6231,
118740,89,54.9215,60.3013,
118740,9,56.4026,52.2312,
118740,90,54.9448,60.0018,
118740,91,54.9964,59.834,
118740,92,55.0552,59.706,
118740,93,55.1162,59.6013,
118740,94,55.1172,59.4754,
118740,95,55.1147,59.3535,
118740,96,55.06,59.155,
118740,97,54.9657,58.9785,
118740,98,54.925,58.9079,
118740,99,54.8588,58.6815,
118741,1,29.7818062,-95.114937,8.15
118741,10,29.5328042,-95.7964137,22.73
118741,11,29.5579698,-95.8333845,39.51
118741,12,29.5460364,-95.9377451,40.86
118741,13,29.5343253,-96.0424065,29.45
118741,14,29.5322973,-96.0854955,38.75
118741,15,29.5406916,-95.9843861,23.46
118741,16,29.5526061,-95.8797797,41.89
118741,17,29.5317491,-95.8065893,32.38
118741,18,29.5576705,-95.7074318,25.01
118741,19,29.6020961,-95.6184224,23.89
118741,2,29.7705053,-95.2180404,10.76
118741,20,29.6689833,-95.5489188,27.33
118741,21,29.7256811,-95.4727199,6.46
118741,22,29.8051856,-95.4464178,24.26
118741,23,29.8383346,-95.3878027,22.36
118741,24,29.9237348,-95.412065,28.11
118741,25,30.0124152,-95.4278046,33.93
118741,26,30.1020719,-95.4353751,39.43
118741,27,30.1902001,-95.4529646,45.16
118741,28,30.2799336,-95.4574113,46.39
118741,29,30.3660812,-95.4847551,94.53
118741,3,29.7877903,-95.2528399,20.84
118741,30,30.4555976,-95.4956267,79.67
118741,31,30.5450754,-95.497023,88.85
118741,32,30.6349096,-95.508239,115.94
118741,33,30.7056782,-95.5612279,123.14
118741,34,30.7676395,-95.6362189,88.96
118741,35,30.8298208,-95.7112681,95.47
118741,36,30.8974805,-95.7795538,73.85
118741,37,30.9514613,-95.8627413,95.1
118741,38,31.021023,-95.9276888,105.25
118741,39,31.1048369,-95.9651423,97.31
118741,4,29.7781253,-95.278468,14.49
118741,40,31.1914873,-95.9924466,87.25
118741,41,31.2797214,-95.9904651,112.57
118741,42,31.3667308,-96.0176811,127.48
118741,43,31.4440849,-96.0696777,107.48
118741,44,31.5253057,-96.1127013,130.47
118741,45,31.6069812,-96.1562145,122.25
118741,46,31.6959623,-96.1693523,131.97
118741,47,31.7717538,-96.2216873,136.37
118741,48,31.8392211,-96.2897598,125.41
118741,49,31.8968233,-96.3683005,101.75
118741,5,29.7426112,-95.3646071,21.44
118741,50,31.9617957,-96.4204245,89.4
118741,51,32.0481662,-96.4485253,135.2
118741,52,32.1322807,-96.4548638,127.01
118741,53,32.2180863,-96.4828631,136.72
118741,54,32.286599,-96.5446512,157.18
118741,55,32.343884,-96.6216014,154.07
118741,56,32.4260374,-96.6581476,147.57
118741,57,32.5150769,-96.6630873,133.38
118741,58,32.6008162,-96.6840896,138.77
118741,59,32.6712414,-96.7075087,103.53
118741,6,29.7280227,-95.46297,21.78
118741,60,32.7102706,-96.6207365,152.01
118741,61,32.7976852,-96.6257208,151.88
118741,62,32.8706397,-96.6736166,189.99
118741,63,32.8948601,-96.6831796,177.48
118741,64,32.8741674,-96.6739566,190.73
118741,65,32.819285,-96.6363416,160.44
118741,66,32.7918322,-96.7338315,142.16
118741,67,32.7683403,-96.8287898,126.47
118741,68,32.7652108,-96.9323987,139.27
118741,69,32.759747,-97.0365578,162.63
118741,7,29.6759572,-95.5421768,34.07
118741,70,32.7599482,-97.1420568,172.49
118741,71,32.7599158,-97.2257741,176.37
118741,72,32.735259,-97.3573332,168.98
118741,73,32.7382295,-97.461424,213.36
118741,74,32.7211927,-97.5618989,248
118741,75,32.7548242,-97.6954978,302.98
118741,76,32.7304255,-97.7867694,330.79
118741,77,32.724471,-97.8911061,285.68
118741,78,32.6914741,-97.9885233,262.05
118741,79,32.6346928,-98.0697238,249.7
118741,8,29.6086752,-95.6121807,11.63
118741,80,32.6349114,-98.0687062,235.95
118741,81,29.795807,-95.029784,
118741,9,29.5601398,-95.6978981,10.64
118742,1,38.7567575,-89.9693755,155.15
118742,10,39.4141742,-89.6431175,197.24
118742,11,39.5041908,-89.6450521,188.94
118742,12,39.5945867,-89.646384,187.57
118742,13,39.6837169,-89.6425139,180.12
118742,14,39.7574272,-89.6058533,177.01
118742,15,39.8469116,-89.5941369,179.83
118742,16,39.9277743,-89.5730487,196.51
118742,17,39.9986717,-89.5062327,186.11
118742,18,40.0719417,-89.4442762,192.16
118742,19,40.1548942,-89.4171906,180.85
118742,2,38.7531914,-89.906728,183.42
118742,20,40.1846233,-89.3277716,149.06
118742,21,40.2460212,-89.2480359,209.25
118742,22,40.3076932,-89.1699794,211.22
118742,23,40.3753207,-89.0958983,183.68
118742,24,40.4423501,-89.0218547,256.75
118742,25,40.5306374,-89.0271668,234.02
118742,26,40.5502473,-88.9205599,241.85
118742,27,40.6079433,-88.8344227,224.57
118742,28,40.6727763,-88.7662111,236.48
118742,29,40.7557874,-88.7285356,214.45
118742,3,38.8390249,-89.8731809,192.31
118742,30,40.8371239,-88.6816186,202.16
118742,31,40.9162725,-88.6473737,214.18
118742,32,40.9712574,-88.555495,211.93
118742,33,41.0401369,-88.4910973,178.8
118742,34,41.1136005,-88.4346688,193.64
118742,35,41.1627717,-88.3405468,175.82
118742,36,41.2321952,-88.2688037,161.5
118742,37,41.305855,-88.207015,155.77
118742,38,41.3894679,-88.1926607,153.82
118742,39,41.4794507,-88.1970184,169.69
118742,4,38.9176413,-89.8149057,193.49
118742,40,41.5127567,-88.0976078,189.99
118742,41,41.5260689,-87.9896811,179.41
118742,42,41.5524729,-87.8802491,221.58
